RML,NOMBRE_COL,AREA,CALLE,NIVELES,US_ACT2020,geometry,Year,REGION,MANZANA,LOTE,SHAPE_AREA,ZONA,Categoria,Value
03 066 001,SAN PEDRO,170.0,2 DE ABRIL 214,2,HU,"MULTIPOLYGON (((-100.4068977002676 25.65891903647074, -100.4068517966377 25.65903297087812, -100.4067649077871 25.65900347795374, -100.4068265597651 25.65884876321563, -100.4069137672326 25.6588788878619, -100.4068977002676 25.65891903647074)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 033 003,,299.0,HIDALGO SUR 611,2,HU,"MULTIPOLYGON (((-100.4075894742054 25.65890552528987, -100.4074828590027 25.6588696279308, -100.4075073184031 25.65880851976986, -100.4078350997858 25.6589193091109, -100.4078443968987 25.65892235828528, -100.407897492433 25.65894046758973, -100.4078731780703 25.65900065745105, -100.4075894742054 25.65890552528987)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 066 003,SAN PEDRO,165.0,2 DE ABRIL 210,2,HU,"MULTIPOLYGON (((-100.4067485354172 25.65882161555673, -100.4066854859548 25.65897662586679, -100.4066029748148 25.65894878351176, -100.4066631240376 25.65879200252014, -100.4067485354172 25.65882161555673)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 033 012,SAN PEDRO,293.0,CORREGIDORA 664,2,HU,"MULTIPOLYGON (((-100.4070811177616 25.65887194815303, -100.4070431081592 25.6588594065227, -100.407067237898 25.65880002971974, -100.4074587434677 25.65892942660903, -100.4074348473606 25.6589888012176, -100.4070811177616 25.65887194815303)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 033 013,SAN PEDRO,299.0,CORREGIDORA SUR 662,2,S,"MULTIPOLYGON (((-100.4070672375687 25.65880002712269, -100.4070921980258 25.65873849098014, -100.4072922218807 25.65880572290239, -100.4073015214558 25.65880898369102, -100.4074828677128 25.65886962399161, -100.4074587431384 25.65892942401198, -100.4074157308182 25.65891502625036, -100.4073902630112 25.65890680752709, -100.4070672375687 25.65880002712269)))",2011,,,,,Casco Urbano,SERVICIOS,1
03 033 004,,286.0,HIDALGO 613,2,HU,"MULTIPOLYGON (((-100.4075414264896 25.65882021477772, -100.4075073180658 25.65880851734443, -100.4075303817165 25.65875116102653, -100.4079213978995 25.65888193682211, -100.4078974920957 25.6589404651643, -100.4078443965614 25.65892235585985, -100.4075414264896 25.65882021477772)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 033 005,,288.0,HIDALGO 615,1,HU,"MULTIPOLYGON (((-100.4075552667804 25.65875948867765, -100.4075303813887 25.65875115856489, -100.4075537844302 25.65869288200222, -100.4075651933524 25.65869682779073, -100.4079451059141 25.65882316105117, -100.4079213975717 25.65888193436047, -100.4075552667804 25.65875948867765)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 020 001,BOSQUE SAN PEDRO,154.0,2 DE ABRIL 224,2,HU,"MULTIPOLYGON (((-100.406470433742 25.65872243717674, -100.4064113465178 25.65886693464875, -100.4064071228123 25.65887177177426, -100.4063283292241 25.65884569210299, -100.4063887055463 25.65869497508792, -100.406470433742 25.65872243717674)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 066 005,SAN PEDRO,141.0,RAUL R FRIAS 600,2,HU,"MULTIPOLYGON (((-100.4067369208924 25.65874046630786, -100.4067762218588 25.65875363040065, -100.4067485351109 25.65882161152391, -100.4065834944425 25.65876433994681, -100.4066099929031 25.65869788682303, -100.4067328172832 25.65873895407017, -100.4067369208924 25.65874046630786)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 066 004,SAN PEDRO,158.0,2 DE ABRIL 232,2,HU,"MULTIPOLYGON (((-100.4066509249132 25.65882336603783, -100.4066029766415 25.65894878213085, -100.4065344912562 25.65892570681009, -100.4065292176446 25.65890075271597, -100.4065834965755 25.65876434259871, -100.4066631258644 25.65879200113924, -100.4066509249132 25.65882336603783)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 066 015,SAN PEDRO,144.0,CORREGIDORA 601,2,HU,"MULTIPOLYGON (((-100.4068659146034 25.65878362804697, -100.4068956440926 25.6587935691851, -100.4068985336727 25.65879442302798, -100.406941821568 25.65880910043239, -100.4069137669259 25.65887888379297, -100.4068317554117 25.65885050773072, -100.4068265594584 25.65884875914669, -100.4067485315571 25.65882161429382, -100.4067762183051 25.65875363317056, -100.4068659146034 25.65878362804697)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 020 002,BOSQUES DE SAN PEDRO,161.0,2 DE ABRIL 204,2,HU,"MULTIPOLYGON (((-100.406388707303 25.65869497368059, -100.4063283309808 25.65884569069566, -100.4062433281956 25.65881773106573, -100.4063044004248 25.65866661943791, -100.406388707303 25.65869497368059)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 033 014,SAN PEDRO,303.0,CORREGIDORA 660,2,HU,"MULTIPOLYGON (((-100.4073560160018 25.65875735255571, -100.4075073267738 25.65880851322469, -100.4074828673734 25.65886962138562, -100.4073015211164 25.65880898108503, -100.4072922215413 25.6588057202964, -100.4070921976864 25.65873848837415, -100.4071173903245 25.65867684418361, -100.4073560160018 25.65875735255571)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 018 002,,2299.0,2 DE ABRIL 520,2,HU,"MULTIPOLYGON (((-100.4059407638405 25.65882890149199, -100.4058418366883 25.65905059667307, -100.4058037892078 25.65914167625984, -100.4057861888863 25.65917969818301, -100.4052740861759 25.65900005947518, -100.4054300807958 25.65865038952953, -100.4059407638405 25.65882890149199)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 066 014,,146.0,DE LA CORREGIDORA 609 SAN PEDRO,2,HU,"MULTIPOLYGON (((-100.4068876760429 25.65871146887394, -100.4069697243091 25.65873966821663, -100.4069418211842 25.65880909743861, -100.406898533289 25.6587944200342, -100.4068956437088 25.65879356619131, -100.4067762179213 25.65875363017676, -100.4068049613944 25.65868285270097, -100.4068876760429 25.65871146887394)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 020 003,SAN PEDRO CTO,154.0,2 DE ABRIL 202,2,HU,"MULTIPOLYGON (((-100.4063044022319 25.65866661808427, -100.4062433300028 25.65881772971209, -100.4061628216054 25.65879141959216, -100.4062234162596 25.65863939562659, -100.4063044022319 25.65866661808427)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 066 006,SAN PEDRO,151.0,RAUL RANGEL FRIAS 602,2,HU,"MULTIPOLYGON (((-100.4066903271283 25.65864304395103, -100.4068049649372 25.6586828498499, -100.4067762214641 25.65875362732571, -100.4067369204977 25.65874046323292, -100.4067328168885 25.65873895099523, -100.4066099925084 25.65869788374809, -100.4066388304479 25.65862520093147, -100.4066753258194 25.6586380394068, -100.4066903271283 25.65864304395103)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 021 008,,564.0,2 DE ABRIL Y ALDAMA,2,HU,"MULTIPOLYGON (((-100.405870068697 25.65847897776316, -100.4058952433592 25.65842185621376, -100.406074339683 25.65848105108619, -100.40600263391 25.65865729125883, -100.4059708202292 25.65872961631933, -100.4057901966284 25.65866020784903, -100.405870068697 25.65847897776316)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 033 006,,307.0,HIDALGO 617,2,HU,"MULTIPOLYGON (((-100.407565193003 25.65869682518485, -100.4075537840808 25.65869287939634, -100.4075796218595 25.65863103063607, -100.4076242516162 25.65864614005131, -100.4076306570516 25.65864815907698, -100.4079702874197 25.65876063253178, -100.4079460865418 25.65882053916684, -100.4079451055647 25.65882315844528, -100.407565193003 25.65869682518485)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 033 001,,660.0,2 DE ABRIL Y E CARRANZA,2,HU,"MULTIPOLYGON (((-100.407599520176 25.65855742353916, -100.4076090142793 25.65856068243276, -100.4075537920476 25.65869286983952, -100.407163762384 25.65856317680875, -100.4072186787112 25.65842810051586, -100.407599520176 25.65855742353916)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 033 015,,280.0,CORREGIDORA 666,1,HU,"MULTIPOLYGON (((-100.4073203683722 25.65868084522313, -100.4075303901078 25.65875115453533, -100.4075073264571 25.65880851085323, -100.4071173900077 25.65867684181215, -100.4071403495133 25.65862054458487, -100.4073203683722 25.65868084522313)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 033 019,SAN PEDRO,214.0,EMILIO CARRANZA 305,0,BU,"MULTIPOLYGON (((-100.4077940460849 25.65853788187214, -100.4077342618595 25.65868252762271, -100.4076306609958 25.65864815308009, -100.4076242555604 25.65864613405441, -100.4076187860013 25.65864428233136, -100.4076196564759 25.6586421931315, -100.4076754427637 25.65849839714147, -100.4077517350494 25.65852354797321, -100.4077940460849 25.65853788187214)))",2011,,,,,Casco Urbano,BALDIO URBANO,1
03 066 013,SAN PEDRO,145.0,DE LA CORREGIDORA SUR 605,2,HU,"MULTIPOLYGON (((-100.4069976679755 25.6586704120017, -100.406969723916 25.65873966528613, -100.4069419853986 25.65873026925792, -100.4068049610014 25.65868284977047, -100.406833329843 25.6586133102775, -100.4069976679755 25.6586704120017)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 020 020,BOSQUES DE SAN PEDRO,147.0,RAUL RANGEL FRIAS 601,2,HU,"MULTIPOLYGON (((-100.4064291040931 25.65862923024167, -100.4064986936116 25.6586535646228, -100.4064704334331 25.65872243292726, -100.4063043983593 25.65866661659575, -100.4063331818307 25.65859590934966, -100.4064291040931 25.65862923024167)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 020 004,BOSQUES SAN PEDRO,163.0,2 DE ABRIL 200,2,HU,"MULTIPOLYGON (((-100.4061014597997 25.65870091549745, -100.4061384079372 25.65861079976609, -100.4062234179962 25.65863939421043, -100.4061628233421 25.65879141817599, -100.4060917267006 25.65876797984793, -100.4060826111217 25.6587472243472, -100.4061014597997 25.65870091549745)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 066 007,SAN PEDRO,147.0,LIC RAUL R FRIAS 616,2,HU,"MULTIPOLYGON (((-100.4067390141381 25.65858064143714, -100.4068333333757 25.65861330741751, -100.4068049645341 25.65868284691048, -100.4066903267253 25.6586430410116, -100.4066753254164 25.65863803646737, -100.4066388300449 25.65862519799204, -100.4066666124453 25.65855541730238, -100.4067390141381 25.65858064143714)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
04 023 006,,130.0,EMILIO CARRANZA 420,2,HU,"MULTIPOLYGON (((-100.4086055873164 25.65855341668341, -100.4085509257083 25.65868367967494, -100.4084881324064 25.65866153784985, -100.4085517178284 25.65850267746142, -100.4086178116509 25.65852422312561, -100.4086055873164 25.65855341668341)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 020 005,SAN PEDRO,150.0,ALDAMA 600,2,HU,"MULTIPOLYGON (((-100.4062190560979 25.65855630695136, -100.4063331853937 25.65859590651647, -100.4063044019222 25.65866661376257, -100.4061384058908 25.65861079686055, -100.406161934596 25.65855322464593, -100.4061681443891 25.65853856393229, -100.4062190560979 25.65855630695136)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 066 012,SAN PEDRO,143.0,CORREGIDORA SUR 607,2,HU,"MULTIPOLYGON (((-100.4069418494044 25.65857279672323, -100.4070255698293 25.65860090937984, -100.4069976675933 25.65867040914332, -100.4068333294608 25.65861330741912, -100.4068608248875 25.65854561026792, -100.4069418494044 25.65857279672323)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 020 019,BOSQUES DE SAN PEDRO,142.0,RAUL RANGEL FRIAS 609,2,HU,"MULTIPOLYGON (((-100.4064501914582 25.65855929967795, -100.4065266069059 25.65858501425646, -100.4065243737706 25.65859036122424, -100.4064986932199 25.65865356180965, -100.4063331814391 25.65859590653651, -100.406360259907 25.65852913045673, -100.4064501914582 25.65855929967795)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 033 020,SAN PEDRO,214.0,EMILIO CARRANZA 4685,2,HU,"MULTIPOLYGON (((-100.4078467432762 25.65855543269009, -100.4079081555674 25.65857596580113, -100.4078540703471 25.65872210841209, -100.4077342594119 25.65868252957843, -100.4077940436373 25.65853788382785, -100.4078467432762 25.65855543269009)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 033 016,,284.0,CORREGIDORA,2,HU,"MULTIPOLYGON (((-100.407421596237 25.65864900740712, -100.4075537928219 25.65869287554713, -100.4075303897804 25.6587511521098, -100.4071403491859 25.65862054215935, -100.4071637631583 25.65856318251637, -100.407421596237 25.65864900740712)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
04 023 005,,126.0,EMILIO CARRANZA 416,2,HU,"MULTIPOLYGON (((-100.4084792629406 25.65850488689879, -100.4084881583521 25.65848195641239, -100.4085517192407 25.65850267641854, -100.4084881338187 25.65866153680696, -100.408425186147 25.65863950224028, -100.4084777777643 25.65850871536632, -100.4084792629406 25.65850488689879)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 066 008,SAN PEDRO,142.0,LIC RAUL R FRIAS 624,2,HU,"MULTIPOLYGON (((-100.4068217220462 25.65853244152341, -100.406860828421 25.65854560747112, -100.4068333329943 25.65861330462233, -100.4066666120639 25.6585554145072, -100.406693035925 25.65848924423131, -100.4068217220462 25.65853244152341)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 066 011,,143.0,DE LA CORREGIDORA 813 SAN PEDRO,2,HU,"MULTIPOLYGON (((-100.4068765242772 25.65850733142913, -100.4068894962772 25.65847535952129, -100.4070528718746 25.65853335216103, -100.4070255694558 25.65860090641304, -100.406860824514 25.65854560730112, -100.4068765242772 25.65850733142913)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 020 018,BOSQUE DE LOS CEDROS,149.0,LIC RAUL RANGEL FRIAS 605,2,HU,"MULTIPOLYGON (((-100.4064343191147 25.65847343127693, -100.4065552805611 25.65851493984836, -100.406526606512 25.65858501124472, -100.406360259513 25.65852912744498, -100.4063892308444 25.65845785410193, -100.4064343191147 25.65847343127693)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 066 010,,894.0,EMILIO CARRANZA L10 M66 SAN PEDRO,0,EA,"MULTIPOLYGON (((-100.4071320412326 25.65833620609869, -100.4070528709832 25.65853334071236, -100.4067220552469 25.65841584262942, -100.4068018890921 25.65821552766967, -100.4068256059126 25.65820718748811, -100.4071244243097 25.6583171643514, -100.4071320412326 25.65833620609869)))",2011,,,,,Casco Urbano,ESPACIOS ABIERTOS,1
03 017 003,,1685.0,JUAREZ 557 Y 2 DE ABRIL,2,HU,"MULTIPOLYGON (((-100.4051984471451 25.65856622076662, -100.4052086114029 25.65859191088607, -100.4051308245367 25.65875447714638, -100.405055853799 25.65891619430822, -100.4046770707564 25.65878518826111, -100.4048302630494 25.65844149385045, -100.4051984471451 25.65856622076662)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
04 023 001,,126.0,HIDALGO 732,2,HU,"MULTIPOLYGON (((-100.4082929732492 25.65841488300564, -100.4082288394548 25.65857015125831, -100.4081934387814 25.65855776109511, -100.4081705401054 25.65853304763498, -100.4082259829842 25.65839320476716, -100.4082929732492 25.65841488300564)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 020 006,BOSQUES DE LA SIERRA,138.0,ALDAMA 602,2,HU,"MULTIPOLYGON (((-100.4061681439982 25.65853856118235, -100.4061947754968 25.65847348228462, -100.4063602634706 25.65852912768673, -100.4063331850028 25.65859590376652, -100.4061681439982 25.65853856118235)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 036 001,,127.0,HIDALGO 715,1,HU,"MULTIPOLYGON (((-100.4079849294826 25.65841376354237, -100.4080951190192 25.65844920285033, -100.4080753310183 25.65850049684629, -100.4080411764164 25.65851137140439, -100.4079188589321 25.65847040618135, -100.4079471575322 25.65840157252687, -100.4079849294826 25.65841376354237)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 020 007,BOSQUES DE LA SIERRA,150.0,ALDAMA SUR 604,2,HU,"MULTIPOLYGON (((-100.4062696009289 25.65841675299419, -100.4062753039054 25.65841860252012, -100.4063892344076 25.65845785128679, -100.4063602630762 25.65852912462985, -100.4061947751023 25.65847347922773, -100.4062242775985 25.65840103695983, -100.4062696009289 25.65841675299419)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 030 001,,1665.0,,2,HM,"MULTIPOLYGON (((-100.4040069762378 25.65857357365893, -100.4041684780329 25.6586321189159, -100.4040405595424 25.65892902266125, -100.4039980347521 25.65894582491749, -100.403587424613 25.65881184555761, -100.4036603019322 25.65864399146439, -100.4037466951869 25.6586693628383, -100.4038188135016 25.65850372120255, -100.4039704289856 25.65856032505332, -100.4040069762378 25.65857357365893)))",2011,,,,,Casco Urbano,HABITACIONAL MULTIFAMILIAR,1
04 023 002,,132.0,EMILIO CARRANZA PTE 404,2,HU,"MULTIPOLYGON (((-100.4083462152467 25.65846878867071, -100.4082950701088 25.6585935307515, -100.4082424374391 25.65857506443939, -100.4082288380329 25.65857015233739, -100.4082929718274 25.65841488408472, -100.4083086722725 25.6584197759103, -100.408359646281 25.65843617739915, -100.4083462152467 25.65846878867071)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
04 023 003,,130.0,E CARRANZA 410,2,HU,"MULTIPOLYGON (((-100.4084249542501 25.65845720276289, -100.4084138320309 25.65848428997873, -100.4084124719177 25.65848775935554, -100.4083598947038 25.65861646527328, -100.4082950687067 25.65859353181234, -100.4083596448788 25.65843617845999, -100.4084060504515 25.65845124856222, -100.4084249542501 25.65845720276289)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 021 002,,568.0,ALDAMA,2,HM,"MULTIPOLYGON (((-100.4058268070162 25.65827769323456, -100.4058483410427 25.65822857958295, -100.4061358411263 25.65832872880792, -100.4060743389488 25.65848104284116, -100.4057802643074 25.65838384521978, -100.4058268070162 25.65827769323456)))",2011,,,,,Casco Urbano,HABITACIONAL MULTIFAMILIAR,1
03 036 006,,123.0,E CARRANZA 370,2,HU,"MULTIPOLYGON (((-100.4079757265984 25.65833234412061, -100.4079188616221 25.65847040196615, -100.4078484631529 25.65844678142724, -100.4079049076593 25.65830936248783, -100.4079757265984 25.65833234412061)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 066 009,SAN PEDRO,152.0,LIC RAUL R FRIAS 632,2,HU,"MULTIPOLYGON (((-100.4068894997892 25.65847535658927, -100.406860828026 25.6585456043691, -100.40669303553 25.6584892411293, -100.4067220596502 25.65841585114608, -100.4068894997892 25.65847535658927)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
04 023 004,,261.0,EMILIO CARRANZA 412,1,HU,"MULTIPOLYGON (((-100.4084369823181 25.65842791447976, -100.4084902385967 25.65829740333064, -100.4085538380095 25.65831862042383, -100.4084881588067 25.65848194846287, -100.4084777782188 25.65850870741679, -100.4084251866015 25.65863949429076, -100.4083598924254 25.65861645958018, -100.4084124696394 25.65848775366244, -100.4084138297525 25.65848428428563, -100.4084369823181 25.65842791447976)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 021 005,,581.0,,2,HU,"MULTIPOLYGON (((-100.4057738574589 25.65839847350767, -100.4057802688649 25.65838385074652, -100.4058952471825 25.65842185349545, -100.4057902004517 25.65866020513073, -100.405691340267 25.65862162926182, -100.4055962411614 25.65858845760809, -100.4056863804201 25.65836812576132, -100.4057738574589 25.65839847350767)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 020 017,BOSQUES DE SAN PEDRO,140.0,RAUL RANGEL FRIAS 607,2,HU,"MULTIPOLYGON (((-100.40650234203 25.65842064714587, -100.4065329724953 25.65843110869188, -100.4065496530476 25.65843662608182, -100.4065659457521 25.65844225301301, -100.4065826652134 25.65844777002413, -100.4065552801697 25.65851493705329, -100.406389230453 25.65845785130684, -100.4064159272269 25.65839171371218, -100.40650234203 25.65842064714587)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
