RML,NOMBRE_COL,AREA,CALLE,NIVELES,US_ACT2020,geometry,Year,REGION,MANZANA,LOTE,SHAPE_AREA,ZONA,Categoria,Value
04 010 031,,,JOSE VASCONCELOS 557,1,HU,"MULTIPOLYGON (((-100.4074358120734 25.66434287248863, -100.4075350485939 25.66410141617767, -100.4075411872502 25.66408648060967, -100.407580657431 25.66399044411157, -100.4076217243393 25.66400502280734, -100.4075921192916 25.66408159338589, -100.407590144979 25.66408670002323, -100.4074846745068 25.66435948691913, -100.4074523746135 25.664348504587, -100.4074358120734 25.66434287248863)))",2020,04,010,031,201.1581099058,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
04 010 005,,,B REYES PTE 545,2,HU,"MULTIPOLYGON (((-100.4072932237353 25.66429439176833, -100.4073493976785 25.66413665827127, -100.4073781973227 25.6640557915872, -100.4073793411193 25.66405257902838, -100.4074215809138 25.66393397334168, -100.4074873843443 25.66395733306326, -100.4074715877772 25.66399987902689, -100.4074434421159 25.6640756879391, -100.4073545067609 25.66431522831142, -100.4072932237353 25.66429439176833)))",2020,04,010,005,285.8586322383,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
04 024 009,,,PRIV SAN ANTONIO NTE 738,2,M1,"MULTIPOLYGON (((-100.4083856833307 25.65818772560342, -100.4084027907517 25.65814474616494, -100.4084131209857 25.65811879228232, -100.4084196978417 25.65810226793744, -100.4084499037955 25.65802637937565, -100.4084514828008 25.6580268950197, -100.408515917335 25.65804796260833, -100.4085069553166 25.65807047785626, -100.4084922863365 25.65810733227004, -100.4084857104335 25.65812385209439, -100.4084693239299 25.65816502158028, -100.4084517627312 25.65820914210107, -100.4083856833307 25.65818772560342)))",2020,04,024,009,133.7808266859,Casco Urbano,HABITACIONAL CON COMERCIO O SERVICIOS,1
03 033 022,,,HIDALGO,2,HU,"MULTIPOLYGON (((-100.4076536677983 25.65919306840059, -100.4076082865048 25.65917801303251, -100.4075666184948 25.65916418943817, -100.4075236443072 25.6591499326411, -100.4074769330568 25.65913443658105, -100.4074352820721 25.65912061820112, -100.4073891167857 25.65910530306181, -100.407398938539 25.65908098470696, -100.4074129828617 25.65904620937572, -100.4074777014499 25.65906768005233, -100.4075008000899 25.65907534287279, -100.4075904854987 25.65910509661984, -100.4076317144588 25.65911877456784, -100.4076348946817 25.65911982913288, -100.4076539130456 25.65912613816896, -100.4077363670072 25.6591534931514, -100.4077706444893 25.6591648644907, -100.407804234936 25.65917600860815, -100.4077802410179 25.65923505934488, -100.4077539690979 25.65922634374688, -100.4077125000679 25.65921258599059, -100.4077020053075 25.65920910466787, -100.4076581161146 25.65919454412202, -100.4076536677983 25.65919306840059)))",2020,03,033,022,291.4917045557,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 033 002,,,HIDALGO 607,1,HU,"MULTIPOLYGON (((-100.4074620150814 25.65892480792605, -100.407485974984 25.65886548128997, -100.4075477222826 25.65888596668124, -100.4075900552338 25.65890001048952, -100.4076308100915 25.65891353140092, -100.4076512565222 25.65892031420966, -100.4076932084703 25.65893423165006, -100.4077815507167 25.65896353958419, -100.4078534098257 25.65898737893928, -100.4078776195595 25.658995411086, -100.4078535308198 25.65905469478263, -100.4078385837454 25.65904973600152, -100.4078294490908 25.65904670563771, -100.4077209173361 25.65901070003921, -100.4077192932219 25.65901016134838, -100.4076068492467 25.65897285716461, -100.4075255455299 25.65894588465734, -100.4074918131689 25.65893469398946, -100.4074620150814 25.65892480792605)))",2020,03,033,002,292.9356926232,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 033 013,SAN PEDRO,,CORREGIDORA SUR 662,2,S,"MULTIPOLYGON (((-100.407072543288 25.65879559819432, -100.4070968023834 25.65873637075453, -100.4071718174439 25.65876125714041, -100.4072125172065 25.65877475974314, -100.4072201667208 25.65877729705904, -100.4072240959904 25.65877860082355, -100.4073048164976 25.65880538049969, -100.4073966898049 25.65883585994352, -100.407485974984 25.65886548128997, -100.4074620150814 25.65892480792605, -100.4074163138961 25.65890964631753, -100.4073934383053 25.65890205717165, -100.4072808565143 25.65886470710971, -100.4072129028502 25.6588421633348, -100.4071962057038 25.65883662366653, -100.4071478574013 25.65882058373134, -100.4071148821556 25.65880964389221, -100.4070784036853 25.65879754243289, -100.407072543288 25.65879559819432)))",2020,03,033,013,291.2470778665,Casco Urbano,SERVICIOS,1
03 033 003,,,HIDALGO SUR 611,2,HU,"MULTIPOLYGON (((-100.407485974984 25.65886548128997, -100.407509171131 25.65880804988901, -100.4075417733824 25.6588188659318, -100.4076372069982 25.65885052613532, -100.4076744516018 25.65886288279529, -100.4077047117138 25.65887292145667, -100.4077273142995 25.65888042019196, -100.4077772908126 25.65889700038811, -100.4078047457403 25.65890610815175, -100.4078405862659 25.65891799799026, -100.4079009395476 25.65893802086875, -100.4078866044259 25.65897329923003, -100.4078776195595 25.658995411086, -100.4078534098257 25.65898737893928, -100.4077815507167 25.65896353958419, -100.4076932084703 25.65893423165006, -100.4076512565222 25.65892031420966, -100.4076308100915 25.65891353140092, -100.4075900552338 25.65890001048952, -100.4075477222826 25.65888596668124, -100.407485974984 25.65886548128997)))",2020,03,033,003,283.6706416964,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
04 010 027,,,PORFIRIO DIAZ 534,2,HU,"MULTIPOLYGON (((-100.4071369408311 25.66464047835169, -100.4071731873586 25.66455476379335, -100.4072507963226 25.66437123941163, -100.4072593786089 25.66435094531322, -100.4072845418938 25.66429144008135, -100.4072932237353 25.66429439176833, -100.4073545067609 25.66431522831142, -100.4073661452346 25.66431918525323, -100.4073428565004 25.66437806479906, -100.4073423601765 25.66437932004126, -100.4073253156835 25.66442241251502, -100.4073212453944 25.66443270279623, -100.4073027244915 25.66447952927289, -100.4072709865028 25.66455977241371, -100.4072451453915 25.66462510399148, -100.4072266215289 25.6646719377106, -100.4071961620966 25.66466125267458, -100.4071369408311 25.66464047835169)))",2020,04,010,027,381.4027029418,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
04 010 028,,,VASCONCELOS,1,HU,"MULTIPOLYGON (((-100.4071161782317 25.66399622862364, -100.4071313197871 25.66395609060804, -100.4071408257729 25.66393089232201, -100.4071468149602 25.66391501653077, -100.4071511616782 25.66390349389805, -100.4071584686855 25.66388412398575, -100.4071729590391 25.66384571308934, -100.4072382491826 25.66386889098445, -100.4071817436365 25.66401594684991, -100.407141282881 25.66400377913121, -100.4071161782317 25.66399622862364)))",2020,04,010,028,121.7519851027,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
04 010 008,,,ALLENDE NTE 138,2,HU,"MULTIPOLYGON (((-100.4070977743223 25.66422793728947, -100.4070258811324 25.66420349218675, -100.407002891287 25.66419567569546, -100.406918586529 25.66416701106567, -100.4068948325355 25.6641589346778, -100.406932589088 25.6640749779239, -100.4069464990172 25.6640788597347, -100.4070872985382 25.6641181561413, -100.407137127259 25.66413206273903, -100.4071112374509 25.66419944063832, -100.4070999977914 25.66422869321162, -100.4070977743223 25.66422793728947)))",2020,04,010,008,232.0749152982,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
04 010 016,,,PORFIRIO DIAZ 520,2,HU,"MULTIPOLYGON (((-100.4069509052774 25.66457521679016, -100.4069814272005 25.66450304523549, -100.40698916431 25.66448475100099, -100.4070055361021 25.66444603938764, -100.4070148347865 25.66442405366549, -100.4070246762731 25.66440078336206, -100.4070391045507 25.66436666615911, -100.4070449902277 25.66435274785973, -100.4070497689621 25.66434144858461, -100.4070680570692 25.6642982069157, -100.4070791993462 25.66427185977283, -100.4070977743223 25.66422793728947, -100.4070999977914 25.66422869321162, -100.4071419976699 25.66424297322924, -100.4070808672817 25.66439324448127, -100.4070777697459 25.66440085833975, -100.407071442996 25.66441641054875, -100.4070300760544 25.66451809812956, -100.4070296461482 25.66451915590778, -100.4069998549816 25.6645923885057, -100.4069949783157 25.66459067765901, -100.4069509052774 25.66457521679016)))",2020,04,010,016,206.3208604907,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
04 010 021,,,ALLENDE,0,BU,"MULTIPOLYGON (((-100.406961040708 25.66401171314757, -100.4069856563461 25.66395697671276, -100.4070523554153 25.66397703528077, -100.4070720304288 25.66398295251439, -100.4070945337244 25.66398972005356, -100.4071161782317 25.66399622862364, -100.407141282881 25.66400377913121, -100.4071817436365 25.66401594684991, -100.4071649252567 25.66405971697791, -100.4071606418829 25.66407086521764, -100.4071174730181 25.66405807174143, -100.4069705158136 25.66401452087607, -100.406961040708 25.66401171314757)))",2020,04,010,021,135.6249736024,Casco Urbano,BALDIO URBANO,1
04 010 007,SAN PEDRO,,VASCONCELOS Y ALLENDE 114,2,M1,"MULTIPOLYGON (((-100.4069856563461 25.66395697671276, -100.4070257739812 25.66386777234386, -100.4070545915122 25.66380369235507, -100.4071172486038 25.66382593595461, -100.4071000342722 25.66386601811332, -100.407091834387 25.6638851113288, -100.4070896098639 25.66389029079523, -100.4070523554153 25.66397703528077, -100.4069856563461 25.66395697671276)))",2020,04,010,007,125.189026778,Casco Urbano,HABITACIONAL CON COMERCIO O SERVICIOS,1
04 010 022,SAN PEDRO,,ALLENDE NTE 126,2,HU,"MULTIPOLYGON (((-100.406932589088 25.6640749779239, -100.4069357619158 25.66406792221051, -100.406961040708 25.66401171314757, -100.4069705158136 25.66401452087607, -100.4071174730181 25.66405807174143, -100.4071606418829 25.66407086521764, -100.407137127259 25.66413206273903, -100.4070872985382 25.6641181561413, -100.4069464990172 25.6640788597347, -100.406932589088 25.6640749779239)))",2020,04,010,022,156.6167539951,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
04 010 029,,,VASCONCELOS,1,HU,"MULTIPOLYGON (((-100.4070523554153 25.66397703528077, -100.4070896098639 25.66389029079523, -100.407091834387 25.6638851113288, -100.4071000342722 25.66386601811332, -100.4071172486038 25.66382593595461, -100.4071729590391 25.66384571308934, -100.4071584686855 25.66388412398575, -100.4071511616782 25.66390349389805, -100.4071468149602 25.66391501653077, -100.4071408257729 25.66393089232201, -100.4071313197871 25.66395609060804, -100.4071161782317 25.66399622862364, -100.4070945337244 25.66398972005356, -100.4070720304288 25.66398295251439, -100.4070523554153 25.66397703528077)))",2020,04,010,029,113.4020400602,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
04 010 002,SAN PEDRO,,PORFIRIO DIAZ 514,2,EU,"MULTIPOLYGON (((-100.40685864683 25.66454285216346, -100.4068775278499 25.66449740905377, -100.4068801873442 25.66449100744381, -100.4068936805578 25.66445853163248, -100.4069014081204 25.6644399323287, -100.4069071911859 25.66442601231502, -100.4069258793598 25.66438103241829, -100.4069265895341 25.66437932368753, -100.4069410971035 25.66434440579811, -100.4069556560176 25.6643093646239, -100.406993151456 25.66421911836606, -100.4069938141331 25.66421752204711, -100.407002891287 25.66419567569546, -100.4070258811324 25.66420349218675, -100.4070977743223 25.66422793728947, -100.4070791993462 25.66427185977283, -100.4070680570692 25.6642982069157, -100.4070497689621 25.66434144858461, -100.4070449902277 25.66435274785973, -100.4070391045507 25.66436666615911, -100.4070246762731 25.66440078336206, -100.4070148347865 25.66442405366549, -100.4070055361021 25.66444603938764, -100.40698916431 25.66448475100099, -100.4069814272005 25.66450304523549, -100.4069509052774 25.66457521679016, -100.40685864683 25.66454285216346)))",2020,04,010,002,413.5669233913,Casco Urbano,EQUIPAMIENTO URBANO,1
04 010 001,,,ALLENDE 502,1,HU,"MULTIPOLYGON (((-100.4067939956838 25.66438315514091, -100.4068086394448 25.66438869927179, -100.4068693979696 25.66441170341688, -100.4069071911859 25.66442601231502, -100.4069014081204 25.6644399323287, -100.4068936805578 25.66445853163248, -100.4068801873442 25.66449100744381, -100.4068775278499 25.66449740905377, -100.40685864683 25.66454285216346, -100.4068215071853 25.66452982352439, -100.4067560599114 25.66450686365384, -100.4067461708637 25.66448949953538, -100.4067883975792 25.66439560442009, -100.4067939956838 25.66438315514091)))",2020,04,010,001,173.7071534494,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
04 010 010,,,ALLENDE 150,2,HU,"MULTIPOLYGON (((-100.4068461195028 25.66426725228052, -100.4068623332477 25.66423120021479, -100.4068722430345 25.66420916436996, -100.4068948325355 25.6641589346778, -100.406918586529 25.66416701106567, -100.407002891287 25.66419567569546, -100.4069938141331 25.66421752204711, -100.406993151456 25.66421911836606, -100.4069556560176 25.6643093646239, -100.4069357864085 25.66430172569926, -100.4068461195028 25.66426725228052)))",2020,04,010,010,155.3176819215,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
04 010 003,,,P DIAZ 526,1,HU,"MULTIPOLYGON (((-100.4069998549816 25.6645923885057, -100.4070296461482 25.66451915590778, -100.4070300760544 25.66451809812956, -100.407071442996 25.66441641054875, -100.4070777697459 25.66440085833975, -100.4070808672817 25.66439324448127, -100.4071419976699 25.66424297322924, -100.4071932875392 25.66426041304075, -100.4071684015143 25.66432139085248, -100.4071320722851 25.66441040885632, -100.4071267433554 25.664423465883, -100.4071136064877 25.66445565568411, -100.4071077546399 25.66446999439091, -100.4070811380793 25.66453521424208, -100.4070771561436 25.66454497097999, -100.4070505472873 25.66461017088891, -100.4069998549816 25.6645923885057)))",2020,04,010,003,226.1017919395,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
04 010 015,,,PORFIRIO DIAZ 532,2,HU,"MULTIPOLYGON (((-100.4070505472873 25.66461017088891, -100.4070771561436 25.66454497097999, -100.4070811380793 25.66453521424208, -100.4071077546399 25.66446999439091, -100.4071136064877 25.66445565568411, -100.4071267433554 25.664423465883, -100.4071320722851 25.66441040885632, -100.4071684015143 25.66432139085248, -100.4071932875392 25.66426041304075, -100.4072845418938 25.66429144008135, -100.4072593786089 25.66435094531322, -100.4072507963226 25.66437123941163, -100.4071731873586 25.66455476379335, -100.4071369408311 25.66464047835169, -100.4071245986122 25.66463614897807, -100.4070505472873 25.66461017088891)))",2020,04,010,015,394.587223227,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
04 023 014,,,SAN ANTONIO 738 INT 2,2,HU,"MULTIPOLYGON (((-100.4082960623925 25.65841344859992, -100.4083122097414 25.6583736221816, -100.4083203449069 25.65835355895575, -100.4083256957195 25.65834036083135, -100.4083602489895 25.6582551363343, -100.4083630158735 25.65824831112606, -100.4084296757074 25.65827079914051, -100.4084270104542 25.65827737147222, -100.4083952473592 25.65835571457288, -100.4083837199263 25.65838414661044, -100.4083828660363 25.65838625218574, -100.4083754337642 25.65840458417624, -100.4083628249219 25.65843568285116, -100.4083546312414 25.65843295402268, -100.4083250147875 25.65842309075785, -100.4083107696066 25.65841834645071, -100.4082960623925 25.65841344859992)))",2020,04,023,014,139.0416183796,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
04 023 002,,,EMILIO CARRANZA PTE 404,2,HU,"MULTIPOLYGON (((-100.4082336879755 25.65856729136913, -100.4082591177546 25.65850457014113, -100.4082731584913 25.6584699401293, -100.4082960623925 25.65841344859992, -100.4083107696066 25.65841834645071, -100.4083250147875 25.65842309075785, -100.4083546312414 25.65843295402268, -100.4083628249219 25.65843568285116, -100.4083506488203 25.65846571378443, -100.4083401543552 25.65849159792175, -100.4083132308161 25.65855800459048, -100.4082998484119 25.65859101123749, -100.4082446551879 25.65857122313697, -100.4082336879755 25.65856729136913)))",2020,04,023,002,130.2578020599,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
04 023 003,,,E CARRANZA 410,2,HU,"MULTIPOLYGON (((-100.4082998484119 25.65859101123749, -100.4083132308161 25.65855800459048, -100.4083401543552 25.65849159792175, -100.4083506488203 25.65846571378443, -100.4083628249219 25.65843568285116, -100.4084070616069 25.65845041589677, -100.4084163333773 25.65845350358835, -100.4084270242704 25.65845706422612, -100.4084222465779 25.65846884746435, -100.4084157369135 25.65848490257821, -100.4083634688926 25.65861382022214, -100.4082998484119 25.65859101123749)))",2020,04,023,003,126.4372905402,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
04 023 004,,,EMILIO CARRANZA 412,1,HU,"MULTIPOLYGON (((-100.4083634688926 25.65861382022214, -100.4084157369135 25.65848490257821, -100.4084222465779 25.65846884746435, -100.4084270242704 25.65845706422612, -100.4084396330978 25.65842596554637, -100.4084436246602 25.65841612020089, -100.4084497509496 25.65840101136762, -100.4084712045063 25.65834809648081, -100.4084880565782 25.65830653156546, -100.408491143914 25.65829891687459, -100.4084937762208 25.65829242340828, -100.4085562135368 25.65831348677109, -100.4085536770641 25.65831974276513, -100.4085061578652 25.65843694610924, -100.408500201024 25.65845163889828, -100.4084895574947 25.65847789014071, -100.4084782701508 25.65850572849702, -100.4084707294463 25.65852432697807, -100.4084626136872 25.65854434488134, -100.4084254377653 25.65863603749186, -100.4083634688926 25.65861382022214)))",2020,04,023,004,254.1167766958,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
